,ResponseID,ExtendedSessionID,UserID,ScenarioOrder,Intervention,PedPed,Barrier,CrossingSignal,AttributeLevel,ScenarioTypeStrict,ScenarioType,DefaultChoice,NonDefaultChoice,DefaultChoiceIsOmission,NumberOfCharacters,DiffNumberOFCharacters,Saved,Template,DescriptionShown,LeftHand,UserCountry3,Man,Woman,Pregnant,Stroller,OldMan,OldWoman,Boy,Girl,Homeless,LargeWoman,LargeMan,Criminal,MaleExecutive,FemaleExecutive,FemaleAthlete,MaleAthlete,FemaleDoctor,MaleDoctor,Dog,Cat
414,res_00000207_1,chatbot_extended,chatbot,0,0,0,1,0,High,Social Value,Social Value,,,,1,0,0,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
415,res_00000207_2,chatbot_extended,chatbot,0,1,0,0,1,Low,Social Value,Social Value,,,,1,0,1,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
416,res_00000208_1,chatbot_extended,chatbot,0,1,0,1,0,Less,Utilitarian,Utilitarian,,,,3,1,0,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
417,res_00000208_2,chatbot_extended,chatbot,0,0,0,0,0,More,Utilitarian,Utilitarian,,,,4,1,1,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1
418,res_00000209_1,chatbot_extended,chatbot,0,0,1,0,1,Young,Age,Age,,,,1,0,0,desktop,1,1,JPN,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
419,res_00000209_2,chatbot_extended,chatbot,0,1,1,0,2,Old,Age,Age,,,,1,0,1,desktop,1,0,JPN,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,res_00000210_1,chatbot_extended,chatbot,0,1,1,0,1,Low,Social Value,Social Value,,,,1,0,0,desktop,1,1,JPN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421,res_00000210_2,chatbot_extended,chatbot,0,0,1,0,2,High,Social Value,Social Value,,,,1,0,1,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
422,res_00000211_1,chatbot_extended,chatbot,0,1,1,0,2,Female,Gender,Gender,,,,1,0,1,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
423,res_00000211_2,chatbot_extended,chatbot,0,0,1,0,1,Male,Gender,Gender,,,,1,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
424,res_00000212_1,chatbot_extended,chatbot,0,0,0,1,0,Pets,Species,Species,,,,4,0,0,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
425,res_00000212_2,chatbot_extended,chatbot,0,1,0,0,1,Hoomans,Species,Species,,,,4,0,1,desktop,1,0,JPN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
426,res_00000213_1,chatbot_extended,chatbot,0,0,0,1,0,Fat,Fitness,Fitness,,,,4,0,0,desktop,1,1,JPN,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
427,res_00000213_2,chatbot_extended,chatbot,0,1,0,0,0,Fit,Fitness,Fitness,,,,4,0,1,desktop,1,0,JPN,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
428,res_00000214_1,chatbot_extended,chatbot,0,1,1,0,0,Less,Utilitarian,Utilitarian,,,,2,3,0,desktop,1,1,JPN,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
429,res_00000214_2,chatbot_extended,chatbot,0,0,1,0,0,More,Utilitarian,Utilitarian,,,,5,3,1,desktop,1,0,JPN,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
430,res_00000215_1,chatbot_extended,chatbot,0,0,1,0,1,Fat,Fitness,Fitness,,,,3,0,1,desktop,1,1,JPN,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
431,res_00000215_2,chatbot_extended,chatbot,0,1,1,0,2,Fit,Fitness,Fitness,,,,3,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
432,res_00000216_1,chatbot_extended,chatbot,0,0,1,0,0,Fat,Fitness,Fitness,,,,5,0,0,desktop,1,1,JPN,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
433,res_00000216_2,chatbot_extended,chatbot,0,1,1,0,0,Fit,Fitness,Fitness,,,,5,0,1,desktop,1,0,JPN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0
434,res_00000217_1,chatbot_extended,chatbot,0,0,1,0,0,Hoomans,Species,Species,,,,2,0,1,desktop,1,1,JPN,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
435,res_00000217_2,chatbot_extended,chatbot,0,1,1,0,0,Pets,Species,Species,,,,2,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
436,res_00000218_1,chatbot_extended,chatbot,0,1,0,1,0,High,Social Value,Social Value,,,,1,0,0,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
437,res_00000218_2,chatbot_extended,chatbot,0,0,0,0,2,Low,Social Value,Social Value,,,,1,0,1,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
438,res_00000219_1,chatbot_extended,chatbot,0,0,1,0,0,Less,Utilitarian,Utilitarian,,,,2,3,1,desktop,1,1,JPN,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
439,res_00000219_2,chatbot_extended,chatbot,0,1,1,0,0,More,Utilitarian,Utilitarian,,,,5,3,0,desktop,1,0,JPN,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
440,res_00000220_1,chatbot_extended,chatbot,0,1,0,1,0,Low,Social Value,Social Value,,,,3,0,0,desktop,1,1,JPN,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
441,res_00000220_2,chatbot_extended,chatbot,0,0,0,0,1,High,Social Value,Social Value,,,,3,0,1,desktop,1,0,JPN,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
442,res_00000221_1,chatbot_extended,chatbot,0,1,0,1,0,Less,Utilitarian,Utilitarian,,,,2,1,0,desktop,1,1,JPN,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
443,res_00000221_2,chatbot_extended,chatbot,0,0,0,0,2,More,Utilitarian,Utilitarian,,,,3,1,1,desktop,1,0,JPN,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
444,res_00000222_1,chatbot_extended,chatbot,0,0,0,1,0,Young,Age,Age,,,,1,0,0,desktop,1,1,JPN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445,res_00000222_2,chatbot_extended,chatbot,0,1,0,0,0,Old,Age,Age,,,,1,0,1,desktop,1,0,JPN,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446,res_00000223_1,chatbot_extended,chatbot,0,0,1,0,1,Fat,Fitness,Fitness,,,,4,0,0,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
447,res_00000223_2,chatbot_extended,chatbot,0,1,1,0,2,Fit,Fitness,Fitness,,,,4,0,1,desktop,1,0,JPN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
448,res_00000224_1,chatbot_extended,chatbot,0,0,1,0,1,Female,Gender,Gender,,,,4,0,1,desktop,1,1,JPN,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
449,res_00000224_2,chatbot_extended,chatbot,0,1,1,0,2,Male,Gender,Gender,,,,4,0,0,desktop,1,0,JPN,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
450,res_00000225_1,chatbot_extended,chatbot,0,1,0,1,0,High,Social Value,Social Value,,,,1,0,0,desktop,1,1,JPN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451,res_00000225_2,chatbot_extended,chatbot,0,0,0,0,2,Low,Social Value,Social Value,,,,1,0,1,desktop,1,0,JPN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
452,res_00000226_1,chatbot_extended,chatbot,0,0,0,1,0,Fat,Fitness,Fitness,,,,1,0,0,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
453,res_00000226_2,chatbot_extended,chatbot,0,1,0,0,0,Fit,Fitness,Fitness,,,,1,0,1,desktop,1,0,JPN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454,res_00000227_1,chatbot_extended,chatbot,0,1,1,0,0,Less,Utilitarian,Utilitarian,,,,3,1,1,desktop,1,1,JPN,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
455,res_00000227_2,chatbot_extended,chatbot,0,0,1,0,0,More,Utilitarian,Utilitarian,,,,4,1,0,desktop,1,0,JPN,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
456,res_00000228_1,chatbot_extended,chatbot,0,0,1,0,2,Young,Age,Age,,,,2,0,1,desktop,1,1,JPN,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
457,res_00000228_2,chatbot_extended,chatbot,0,1,1,0,1,Old,Age,Age,,,,2,0,0,desktop,1,0,JPN,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,res_00000229_1,chatbot_extended,chatbot,0,0,0,1,0,Male,Gender,Gender,,,,5,0,0,desktop,1,1,JPN,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0
459,res_00000229_2,chatbot_extended,chatbot,0,1,0,0,1,Female,Gender,Gender,,,,5,0,1,desktop,1,0,JPN,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,1,0,0,0
460,res_00000230_1,chatbot_extended,chatbot,0,0,1,0,0,Female,Gender,Gender,,,,1,0,1,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
461,res_00000230_2,chatbot_extended,chatbot,0,1,1,0,0,Male,Gender,Gender,,,,1,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
462,res_00000231_1,chatbot_extended,chatbot,0,1,1,0,0,Young,Age,Age,,,,3,0,0,desktop,1,1,JPN,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463,res_00000231_2,chatbot_extended,chatbot,0,0,1,0,0,Old,Age,Age,,,,3,0,1,desktop,1,0,JPN,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464,res_00000232_1,chatbot_extended,chatbot,0,0,1,0,0,Hoomans,Species,Species,,,,2,0,1,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
465,res_00000232_2,chatbot_extended,chatbot,0,1,1,0,0,Pets,Species,Species,,,,2,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
466,res_00000233_1,chatbot_extended,chatbot,0,0,1,0,1,Hoomans,Species,Species,,,,5,0,1,desktop,1,1,JPN,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0
467,res_00000233_2,chatbot_extended,chatbot,0,1,1,0,2,Pets,Species,Species,,,,5,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
468,res_00000234_1,chatbot_extended,chatbot,0,0,1,0,0,Hoomans,Species,Species,,,,3,0,1,desktop,1,1,JPN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
469,res_00000234_2,chatbot_extended,chatbot,0,1,1,0,0,Pets,Species,Species,,,,3,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
470,res_00000235_1,chatbot_extended,chatbot,0,0,0,1,0,Hoomans,Species,Species,,,,3,0,0,desktop,1,1,JPN,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
471,res_00000235_2,chatbot_extended,chatbot,0,1,0,0,0,Pets,Species,Species,,,,3,0,1,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
472,res_00000236_1,chatbot_extended,chatbot,0,0,1,0,1,Female,Gender,Gender,,,,2,0,1,desktop,1,1,JPN,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
473,res_00000236_2,chatbot_extended,chatbot,0,1,1,0,2,Male,Gender,Gender,,,,2,0,0,desktop,1,0,JPN,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
474,res_00000237_1,chatbot_extended,chatbot,0,0,0,1,0,Pets,Species,Species,,,,1,0,0,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
475,res_00000237_2,chatbot_extended,chatbot,0,1,0,0,1,Hoomans,Species,Species,,,,1,0,1,desktop,1,0,JPN,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
476,res_00000238_1,chatbot_extended,chatbot,0,1,1,0,0,Female,Gender,Gender,,,,4,0,1,desktop,1,1,JPN,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0
477,res_00000238_2,chatbot_extended,chatbot,0,0,1,0,0,Male,Gender,Gender,,,,4,0,0,desktop,1,0,JPN,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0
478,res_00000239_1,chatbot_extended,chatbot,0,1,0,1,0,Pets,Species,Species,,,,2,0,0,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
479,res_00000239_2,chatbot_extended,chatbot,0,0,0,0,0,Hoomans,Species,Species,,,,2,0,1,desktop,1,0,JPN,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
480,res_00000240_1,chatbot_extended,chatbot,0,0,1,0,0,Hoomans,Species,Species,,,,5,0,1,desktop,1,1,JPN,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
481,res_00000240_2,chatbot_extended,chatbot,0,1,1,0,0,Pets,Species,Species,,,,5,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
482,res_00000241_1,chatbot_extended,chatbot,0,0,1,0,2,Hoomans,Species,Species,,,,3,0,1,desktop,1,1,JPN,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
483,res_00000241_2,chatbot_extended,chatbot,0,1,1,0,1,Pets,Species,Species,,,,3,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
484,res_00000242_1,chatbot_extended,chatbot,0,1,0,1,0,More,Utilitarian,Utilitarian,,,,5,3,0,desktop,1,1,JPN,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
485,res_00000242_2,chatbot_extended,chatbot,0,0,0,0,0,Less,Utilitarian,Utilitarian,,,,2,3,1,desktop,1,0,JPN,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
486,res_00000243_1,chatbot_extended,chatbot,0,0,1,0,1,Hoomans,Species,Species,,,,1,0,0,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
487,res_00000243_2,chatbot_extended,chatbot,0,1,1,0,2,Pets,Species,Species,,,,1,0,1,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
488,res_00000244_1,chatbot_extended,chatbot,0,0,1,0,0,Low,Social Value,Social Value,,,,1,0,1,desktop,1,1,JPN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
489,res_00000244_2,chatbot_extended,chatbot,0,1,1,0,0,High,Social Value,Social Value,,,,1,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
490,res_00000245_1,chatbot_extended,chatbot,0,1,0,1,0,Low,Social Value,Social Value,,,,5,0,0,desktop,1,1,JPN,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0
491,res_00000245_2,chatbot_extended,chatbot,0,0,0,0,2,High,Social Value,Social Value,,,,5,0,1,desktop,1,0,JPN,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0
492,res_00000246_1,chatbot_extended,chatbot,0,0,1,0,1,Fat,Fitness,Fitness,,,,4,0,1,desktop,1,1,JPN,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
493,res_00000246_2,chatbot_extended,chatbot,0,1,1,0,2,Fit,Fitness,Fitness,,,,4,0,0,desktop,1,0,JPN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
494,res_00000247_1,chatbot_extended,chatbot,0,0,0,1,0,High,Social Value,Social Value,,,,5,0,0,desktop,1,1,JPN,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0
495,res_00000247_2,chatbot_extended,chatbot,0,1,0,0,0,Low,Social Value,Social Value,,,,5,0,1,desktop,1,0,JPN,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
496,res_00000248_1,chatbot_extended,chatbot,0,0,1,0,2,Female,Gender,Gender,,,,3,0,1,desktop,1,1,JPN,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0
497,res_00000248_2,chatbot_extended,chatbot,0,1,1,0,1,Male,Gender,Gender,,,,3,0,0,desktop,1,0,JPN,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
498,res_00000249_1,chatbot_extended,chatbot,0,1,0,1,0,Fat,Fitness,Fitness,,,,3,0,0,desktop,1,1,JPN,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
499,res_00000249_2,chatbot_extended,chatbot,0,0,0,0,0,Fit,Fitness,Fitness,,,,3,0,1,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
500,res_00000250_1,chatbot_extended,chatbot,0,1,0,1,0,Hoomans,Species,Species,,,,5,0,0,desktop,1,1,JPN,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0
501,res_00000250_2,chatbot_extended,chatbot,0,0,0,0,0,Pets,Species,Species,,,,5,0,1,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
502,res_00000251_1,chatbot_extended,chatbot,0,0,1,0,0,Low,Social Value,Social Value,,,,3,0,0,desktop,1,1,JPN,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
503,res_00000251_2,chatbot_extended,chatbot,0,1,1,0,0,High,Social Value,Social Value,,,,3,0,1,desktop,1,0,JPN,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
504,res_00000252_1,chatbot_extended,chatbot,0,1,0,1,0,Old,Age,Age,,,,4,0,0,desktop,1,1,JPN,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505,res_00000252_2,chatbot_extended,chatbot,0,0,0,0,0,Young,Age,Age,,,,4,0,1,desktop,1,0,JPN,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
506,res_00000253_1,chatbot_extended,chatbot,0,0,1,0,0,Fat,Fitness,Fitness,,,,1,0,0,desktop,1,1,JPN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507,res_00000253_2,chatbot_extended,chatbot,0,1,1,0,0,Fit,Fitness,Fitness,,,,1,0,1,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
508,res_00000254_1,chatbot_extended,chatbot,0,0,1,0,2,Low,Social Value,Social Value,,,,4,0,0,desktop,1,1,JPN,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0
509,res_00000254_2,chatbot_extended,chatbot,0,1,1,0,1,High,Social Value,Social Value,,,,4,0,1,desktop,1,0,JPN,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
510,res_00000255_1,chatbot_extended,chatbot,0,0,1,0,0,Female,Gender,Gender,,,,3,0,1,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0
511,res_00000255_2,chatbot_extended,chatbot,0,1,1,0,0,Male,Gender,Gender,,,,3,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0
512,res_00000256_1,chatbot_extended,chatbot,0,0,1,0,1,Fat,Fitness,Fitness,,,,4,0,1,desktop,1,1,JPN,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
513,res_00000256_2,chatbot_extended,chatbot,0,1,1,0,2,Fit,Fitness,Fitness,,,,4,0,0,desktop,1,0,JPN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
514,res_00000257_1,chatbot_extended,chatbot,0,0,1,0,0,Female,Gender,Gender,,,,5,0,1,desktop,1,1,JPN,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
515,res_00000257_2,chatbot_extended,chatbot,0,1,1,0,0,Male,Gender,Gender,,,,5,0,0,desktop,1,0,JPN,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
516,res_00000258_1,chatbot_extended,chatbot,0,0,0,1,0,Male,Gender,Gender,,,,3,0,0,desktop,1,1,JPN,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
517,res_00000258_2,chatbot_extended,chatbot,0,1,0,0,0,Female,Gender,Gender,,,,3,0,1,desktop,1,0,JPN,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
518,res_00000259_1,chatbot_extended,chatbot,0,1,0,1,0,More,Utilitarian,Utilitarian,,,,3,1,0,desktop,1,1,JPN,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
519,res_00000259_2,chatbot_extended,chatbot,0,0,0,0,0,Less,Utilitarian,Utilitarian,,,,2,1,1,desktop,1,0,JPN,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
520,res_00000260_1,chatbot_extended,chatbot,0,0,1,0,1,Young,Age,Age,,,,3,0,1,desktop,1,1,JPN,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
521,res_00000260_2,chatbot_extended,chatbot,0,1,1,0,2,Old,Age,Age,,,,3,0,0,desktop,1,0,JPN,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522,res_00000261_1,chatbot_extended,chatbot,0,1,0,1,0,Female,Gender,Gender,,,,5,0,0,desktop,1,1,JPN,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
523,res_00000261_2,chatbot_extended,chatbot,0,0,0,0,0,Male,Gender,Gender,,,,5,0,1,desktop,1,0,JPN,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
524,res_00000262_1,chatbot_extended,chatbot,0,1,1,0,0,Less,Utilitarian,Utilitarian,,,,1,4,0,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
525,res_00000262_2,chatbot_extended,chatbot,0,0,1,0,0,More,Utilitarian,Utilitarian,,,,5,4,1,desktop,1,0,JPN,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0
526,res_00000263_1,chatbot_extended,chatbot,0,0,1,0,2,Low,Social Value,Social Value,,,,5,0,1,desktop,1,1,JPN,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0
527,res_00000263_2,chatbot_extended,chatbot,0,1,1,0,1,High,Social Value,Social Value,,,,5,0,0,desktop,1,0,JPN,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0
528,res_00000264_1,chatbot_extended,chatbot,0,1,0,1,0,Pets,Species,Species,,,,1,0,0,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
529,res_00000264_2,chatbot_extended,chatbot,0,0,0,0,0,Hoomans,Species,Species,,,,1,0,1,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
530,res_00000265_1,chatbot_extended,chatbot,0,1,1,0,0,Less,Utilitarian,Utilitarian,,,,1,1,1,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
531,res_00000265_2,chatbot_extended,chatbot,0,0,1,0,0,More,Utilitarian,Utilitarian,,,,2,1,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
532,res_00000266_1,chatbot_extended,chatbot,0,1,1,0,2,Hoomans,Species,Species,,,,1,0,1,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
533,res_00000266_2,chatbot_extended,chatbot,0,0,1,0,1,Pets,Species,Species,,,,1,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
534,res_00000267_1,chatbot_extended,chatbot,0,0,1,0,0,Female,Gender,Gender,,,,2,0,1,desktop,1,1,JPN,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535,res_00000267_2,chatbot_extended,chatbot,0,1,1,0,0,Male,Gender,Gender,,,,2,0,0,desktop,1,0,JPN,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,res_00000268_1,chatbot_extended,chatbot,0,0,1,0,0,Young,Age,Age,,,,2,0,0,desktop,1,1,JPN,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537,res_00000268_2,chatbot_extended,chatbot,0,1,1,0,0,Old,Age,Age,,,,2,0,1,desktop,1,0,JPN,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538,res_00000269_1,chatbot_extended,chatbot,0,0,0,1,0,Old,Age,Age,,,,3,0,0,desktop,1,1,JPN,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
539,res_00000269_2,chatbot_extended,chatbot,0,1,0,0,2,Young,Age,Age,,,,3,0,1,desktop,1,0,JPN,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
540,res_00000270_1,chatbot_extended,chatbot,0,0,0,1,0,Old,Age,Age,,,,5,0,0,desktop,1,1,JPN,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541,res_00000270_2,chatbot_extended,chatbot,0,1,0,0,0,Young,Age,Age,,,,5,0,1,desktop,1,0,JPN,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0
542,res_00000271_1,chatbot_extended,chatbot,0,1,0,1,0,Pets,Species,Species,,,,1,0,0,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
