,ResponseID,ExtendedSessionID,UserID,ScenarioOrder,Intervention,PedPed,Barrier,CrossingSignal,AttributeLevel,ScenarioTypeStrict,ScenarioType,DefaultChoice,NonDefaultChoice,DefaultChoiceIsOmission,NumberOfCharacters,DiffNumberOFCharacters,Saved,Template,DescriptionShown,LeftHand,UserCountry3,Man,Woman,Pregnant,Stroller,OldMan,OldWoman,Boy,Girl,Homeless,LargeWoman,LargeMan,Criminal,MaleExecutive,FemaleExecutive,FemaleAthlete,MaleAthlete,FemaleDoctor,MaleDoctor,Dog,Cat
5143,res_00002571_2,chatbot_extended,chatbot,0,1,1,0,0,Old,Age,Age,,,,2,0,0,desktop,1,0,JPN,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5144,res_00002572_1,chatbot_extended,chatbot,0,0,0,1,0,Male,Gender,Gender,,,,2,0,1,desktop,1,1,JPN,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5145,res_00002572_2,chatbot_extended,chatbot,0,1,0,0,0,Female,Gender,Gender,,,,2,0,0,desktop,1,0,JPN,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5146,res_00002573_1,chatbot_extended,chatbot,0,0,0,1,0,Old,Age,Age,,,,3,0,1,desktop,1,1,JPN,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5147,res_00002573_2,chatbot_extended,chatbot,0,1,0,0,1,Young,Age,Age,,,,3,0,0,desktop,1,0,JPN,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
5148,res_00002574_1,chatbot_extended,chatbot,0,1,1,0,0,Low,Social Value,Social Value,,,,3,0,1,desktop,1,1,JPN,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5149,res_00002574_2,chatbot_extended,chatbot,0,0,1,0,0,High,Social Value,Social Value,,,,3,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
5150,res_00002575_1,chatbot_extended,chatbot,0,0,1,0,2,Less,Utilitarian,Utilitarian,,,,2,1,1,desktop,1,1,JPN,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5151,res_00002575_2,chatbot_extended,chatbot,0,1,1,0,1,More,Utilitarian,Utilitarian,,,,3,1,0,desktop,1,0,JPN,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
5152,res_00002576_1,chatbot_extended,chatbot,0,0,0,1,0,Less,Utilitarian,Utilitarian,,,,2,1,1,desktop,1,1,JPN,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
5153,res_00002576_2,chatbot_extended,chatbot,0,1,0,0,0,More,Utilitarian,Utilitarian,,,,3,1,0,desktop,1,0,JPN,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
5154,res_00002577_1,chatbot_extended,chatbot,0,1,1,0,2,Female,Gender,Gender,,,,1,0,1,desktop,1,1,JPN,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5155,res_00002577_2,chatbot_extended,chatbot,0,0,1,0,1,Male,Gender,Gender,,,,1,0,0,desktop,1,0,JPN,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5156,res_00002578_1,chatbot_extended,chatbot,0,0,0,1,0,Fat,Fitness,Fitness,,,,3,0,1,desktop,1,1,JPN,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
5157,res_00002578_2,chatbot_extended,chatbot,0,1,0,0,1,Fit,Fitness,Fitness,,,,3,0,0,desktop,1,0,JPN,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5158,res_00002579_1,chatbot_extended,chatbot,0,0,1,0,0,Female,Gender,Gender,,,,4,0,1,desktop,1,1,JPN,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5159,res_00002579_2,chatbot_extended,chatbot,0,1,1,0,0,Male,Gender,Gender,,,,4,0,0,desktop,1,0,JPN,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0
5160,res_00002580_1,chatbot_extended,chatbot,0,1,0,1,0,Fit,Fitness,Fitness,,,,3,0,1,desktop,1,1,JPN,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5161,res_00002580_2,chatbot_extended,chatbot,0,0,0,0,1,Fat,Fitness,Fitness,,,,3,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
5162,res_00002581_1,chatbot_extended,chatbot,0,0,1,0,0,Young,Age,Age,,,,3,0,1,desktop,1,1,JPN,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
5163,res_00002581_2,chatbot_extended,chatbot,0,1,1,0,0,Old,Age,Age,,,,3,0,0,desktop,1,0,JPN,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5164,res_00002582_1,chatbot_extended,chatbot,0,1,0,1,0,Female,Gender,Gender,,,,5,0,1,desktop,1,1,JPN,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0
5165,res_00002582_2,chatbot_extended,chatbot,0,0,0,0,1,Male,Gender,Gender,,,,5,0,0,desktop,1,0,JPN,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
5166,res_00002583_1,chatbot_extended,chatbot,0,0,0,1,0,Less,Utilitarian,Utilitarian,,,,1,4,1,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5167,res_00002583_2,chatbot_extended,chatbot,0,1,0,0,1,More,Utilitarian,Utilitarian,,,,5,4,0,desktop,1,0,JPN,0,0,0,0,1,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0
5168,res_00002584_1,chatbot_extended,chatbot,0,0,0,1,0,Hoomans,Species,Species,,,,3,0,1,desktop,1,1,JPN,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
5169,res_00002584_2,chatbot_extended,chatbot,0,1,0,0,2,Pets,Species,Species,,,,3,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
5170,res_00002585_1,chatbot_extended,chatbot,0,0,0,1,0,Young,Age,Age,,,,4,0,1,desktop,1,1,JPN,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
5171,res_00002585_2,chatbot_extended,chatbot,0,1,0,0,0,Old,Age,Age,,,,4,0,0,desktop,1,0,JPN,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5172,res_00002586_1,chatbot_extended,chatbot,0,0,1,0,0,Female,Gender,Gender,,,,1,0,1,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5173,res_00002586_2,chatbot_extended,chatbot,0,1,1,0,0,Male,Gender,Gender,,,,1,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5174,res_00002587_1,chatbot_extended,chatbot,0,0,1,0,0,Hoomans,Species,Species,,,,1,0,1,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5175,res_00002587_2,chatbot_extended,chatbot,0,1,1,0,0,Pets,Species,Species,,,,1,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5176,res_00002588_1,chatbot_extended,chatbot,0,0,0,1,0,Male,Gender,Gender,,,,3,0,1,desktop,1,1,JPN,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0
5177,res_00002588_2,chatbot_extended,chatbot,0,1,0,0,0,Female,Gender,Gender,,,,3,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0
5178,res_00002589_1,chatbot_extended,chatbot,0,1,0,1,0,High,Social Value,Social Value,,,,2,0,1,desktop,1,1,JPN,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5179,res_00002589_2,chatbot_extended,chatbot,0,0,0,0,2,Low,Social Value,Social Value,,,,2,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
5180,res_00002590_1,chatbot_extended,chatbot,0,1,0,1,0,Low,Social Value,Social Value,,,,4,0,1,desktop,1,1,JPN,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
5181,res_00002590_2,chatbot_extended,chatbot,0,0,0,0,1,High,Social Value,Social Value,,,,4,0,0,desktop,1,0,JPN,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5182,res_00002591_1,chatbot_extended,chatbot,0,1,0,1,0,More,Utilitarian,Utilitarian,,,,5,1,1,desktop,1,1,JPN,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
5183,res_00002591_2,chatbot_extended,chatbot,0,0,0,0,0,Less,Utilitarian,Utilitarian,,,,4,1,0,desktop,1,0,JPN,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
5184,res_00002592_1,chatbot_extended,chatbot,0,1,0,1,0,More,Utilitarian,Utilitarian,,,,4,3,1,desktop,1,1,JPN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
5185,res_00002592_2,chatbot_extended,chatbot,0,0,0,0,2,Less,Utilitarian,Utilitarian,,,,1,3,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5186,res_00002593_1,chatbot_extended,chatbot,0,0,0,1,0,More,Utilitarian,Utilitarian,,,,5,1,1,desktop,1,1,JPN,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
5187,res_00002593_2,chatbot_extended,chatbot,0,1,0,0,0,Less,Utilitarian,Utilitarian,,,,4,1,0,desktop,1,0,JPN,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
5188,res_00002594_1,chatbot_extended,chatbot,0,0,0,1,0,More,Utilitarian,Utilitarian,,,,4,1,1,desktop,1,1,JPN,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0
5189,res_00002594_2,chatbot_extended,chatbot,0,1,0,0,2,Less,Utilitarian,Utilitarian,,,,3,1,0,desktop,1,0,JPN,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
5190,res_00002595_1,chatbot_extended,chatbot,0,0,0,1,0,Fat,Fitness,Fitness,,,,5,0,1,desktop,1,1,JPN,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
5191,res_00002595_2,chatbot_extended,chatbot,0,1,0,0,0,Fit,Fitness,Fitness,,,,5,0,0,desktop,1,0,JPN,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
5192,res_00002596_1,chatbot_extended,chatbot,0,1,0,1,0,Pets,Species,Species,,,,1,0,1,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5193,res_00002596_2,chatbot_extended,chatbot,0,0,0,0,2,Hoomans,Species,Species,,,,1,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5194,res_00002597_1,chatbot_extended,chatbot,0,1,1,0,1,Female,Gender,Gender,,,,4,0,1,desktop,1,1,JPN,0,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5195,res_00002597_2,chatbot_extended,chatbot,0,0,1,0,2,Male,Gender,Gender,,,,4,0,0,desktop,1,0,JPN,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0
5196,res_00002598_1,chatbot_extended,chatbot,0,0,0,1,0,Fat,Fitness,Fitness,,,,3,0,1,desktop,1,1,JPN,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5197,res_00002598_2,chatbot_extended,chatbot,0,1,0,0,2,Fit,Fitness,Fitness,,,,3,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
5198,res_00002599_1,chatbot_extended,chatbot,0,1,1,0,0,Low,Social Value,Social Value,,,,2,0,0,desktop,1,1,JPN,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
5199,res_00002599_2,chatbot_extended,chatbot,0,0,1,0,0,High,Social Value,Social Value,,,,2,0,1,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
5200,res_00002600_1,chatbot_extended,chatbot,0,0,1,0,1,Less,Utilitarian,Utilitarian,,,,2,2,1,desktop,1,1,JPN,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
5201,res_00002600_2,chatbot_extended,chatbot,0,1,1,0,2,More,Utilitarian,Utilitarian,,,,4,2,0,desktop,1,0,JPN,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
5202,res_00002601_1,chatbot_extended,chatbot,0,1,1,0,1,Fat,Fitness,Fitness,,,,3,0,1,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
5203,res_00002601_2,chatbot_extended,chatbot,0,0,1,0,2,Fit,Fitness,Fitness,,,,3,0,0,desktop,1,0,JPN,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5204,res_00002602_1,chatbot_extended,chatbot,0,1,0,1,0,Less,Utilitarian,Utilitarian,,,,3,1,1,desktop,1,1,JPN,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
5205,res_00002602_2,chatbot_extended,chatbot,0,0,0,0,0,More,Utilitarian,Utilitarian,,,,4,1,0,desktop,1,0,JPN,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
5206,res_00002603_1,chatbot_extended,chatbot,0,1,0,1,0,Male,Gender,Gender,,,,5,0,1,desktop,1,1,JPN,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
5207,res_00002603_2,chatbot_extended,chatbot,0,0,0,0,0,Female,Gender,Gender,,,,5,0,0,desktop,1,0,JPN,0,0,0,0,0,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0
5208,res_00002604_1,chatbot_extended,chatbot,0,0,1,0,1,Fat,Fitness,Fitness,,,,3,0,1,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
5209,res_00002604_2,chatbot_extended,chatbot,0,1,1,0,2,Fit,Fitness,Fitness,,,,3,0,0,desktop,1,0,JPN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
5210,res_00002605_1,chatbot_extended,chatbot,0,1,0,1,0,Fit,Fitness,Fitness,,,,1,0,1,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5211,res_00002605_2,chatbot_extended,chatbot,0,0,0,0,0,Fat,Fitness,Fitness,,,,1,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5212,res_00002606_1,chatbot_extended,chatbot,0,0,1,0,1,Low,Social Value,Social Value,,,,4,0,1,desktop,1,1,JPN,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5213,res_00002606_2,chatbot_extended,chatbot,0,1,1,0,2,High,Social Value,Social Value,,,,4,0,0,desktop,1,0,JPN,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0
5214,res_00002607_1,chatbot_extended,chatbot,0,0,0,1,0,Young,Age,Age,,,,1,0,1,desktop,1,1,JPN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5215,res_00002607_2,chatbot_extended,chatbot,0,1,0,0,2,Old,Age,Age,,,,1,0,0,desktop,1,0,JPN,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5216,res_00002608_1,chatbot_extended,chatbot,0,1,1,0,1,Fat,Fitness,Fitness,,,,2,0,1,desktop,1,1,JPN,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5217,res_00002608_2,chatbot_extended,chatbot,0,0,1,0,2,Fit,Fitness,Fitness,,,,2,0,0,desktop,1,0,JPN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5218,res_00002609_1,chatbot_extended,chatbot,0,1,0,1,0,Old,Age,Age,,,,5,0,1,desktop,1,1,JPN,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5219,res_00002609_2,chatbot_extended,chatbot,0,0,0,0,0,Young,Age,Age,,,,5,0,0,desktop,1,0,JPN,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
5220,res_00002610_1,chatbot_extended,chatbot,0,1,1,0,2,Less,Utilitarian,Utilitarian,,,,2,2,0,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
5221,res_00002610_2,chatbot_extended,chatbot,0,0,1,0,1,More,Utilitarian,Utilitarian,,,,4,2,1,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0
5222,res_00002611_1,chatbot_extended,chatbot,0,1,1,0,2,Female,Gender,Gender,,,,1,0,1,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5223,res_00002611_2,chatbot_extended,chatbot,0,0,1,0,1,Male,Gender,Gender,,,,1,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
5224,res_00002612_1,chatbot_extended,chatbot,0,1,1,0,0,Less,Utilitarian,Utilitarian,,,,3,2,1,desktop,1,1,JPN,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
5225,res_00002612_2,chatbot_extended,chatbot,0,0,1,0,0,More,Utilitarian,Utilitarian,,,,5,2,0,desktop,1,0,JPN,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
5226,res_00002613_1,chatbot_extended,chatbot,0,0,0,1,0,More,Utilitarian,Utilitarian,,,,3,2,1,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
5227,res_00002613_2,chatbot_extended,chatbot,0,1,0,0,1,Less,Utilitarian,Utilitarian,,,,1,2,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5228,res_00002614_1,chatbot_extended,chatbot,0,1,0,1,0,More,Utilitarian,Utilitarian,,,,3,2,1,desktop,1,1,JPN,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5229,res_00002614_2,chatbot_extended,chatbot,0,0,0,0,0,Less,Utilitarian,Utilitarian,,,,1,2,0,desktop,1,0,JPN,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5230,res_00002615_1,chatbot_extended,chatbot,0,0,0,1,0,High,Social Value,Social Value,,,,4,0,1,desktop,1,1,JPN,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
5231,res_00002615_2,chatbot_extended,chatbot,0,1,0,0,0,Low,Social Value,Social Value,,,,4,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0
5232,res_00002616_1,chatbot_extended,chatbot,0,1,0,1,0,Less,Utilitarian,Utilitarian,,,,3,1,1,desktop,1,1,JPN,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
5233,res_00002616_2,chatbot_extended,chatbot,0,0,0,0,0,More,Utilitarian,Utilitarian,,,,4,1,0,desktop,1,0,JPN,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0
5234,res_00002617_1,chatbot_extended,chatbot,0,1,1,0,0,Hoomans,Species,Species,,,,4,0,1,desktop,1,1,JPN,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
5235,res_00002617_2,chatbot_extended,chatbot,0,0,1,0,0,Pets,Species,Species,,,,4,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1
5236,res_00002618_1,chatbot_extended,chatbot,0,0,0,1,0,High,Social Value,Social Value,,,,2,0,1,desktop,1,1,JPN,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5237,res_00002618_2,chatbot_extended,chatbot,0,1,0,0,0,Low,Social Value,Social Value,,,,2,0,0,desktop,1,0,JPN,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5238,res_00002619_1,chatbot_extended,chatbot,0,0,0,1,0,Low,Social Value,Social Value,,,,5,0,1,desktop,1,1,JPN,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0
5239,res_00002619_2,chatbot_extended,chatbot,0,1,0,0,1,High,Social Value,Social Value,,,,5,0,0,desktop,1,0,JPN,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
5240,res_00002620_1,chatbot_extended,chatbot,0,0,1,0,0,Hoomans,Species,Species,,,,1,0,1,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5241,res_00002620_2,chatbot_extended,chatbot,0,1,1,0,0,Pets,Species,Species,,,,1,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5242,res_00002621_1,chatbot_extended,chatbot,0,0,1,0,1,Female,Gender,Gender,,,,3,0,1,desktop,1,1,JPN,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
5243,res_00002621_2,chatbot_extended,chatbot,0,1,1,0,2,Male,Gender,Gender,,,,3,0,0,desktop,1,0,JPN,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
5244,res_00002622_1,chatbot_extended,chatbot,0,0,1,0,0,Fat,Fitness,Fitness,,,,1,0,1,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5245,res_00002622_2,chatbot_extended,chatbot,0,1,1,0,0,Fit,Fitness,Fitness,,,,1,0,0,desktop,1,0,JPN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5246,res_00002623_1,chatbot_extended,chatbot,0,1,1,0,2,Hoomans,Species,Species,,,,5,0,1,desktop,1,1,JPN,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0
5247,res_00002623_2,chatbot_extended,chatbot,0,0,1,0,1,Pets,Species,Species,,,,5,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
5248,res_00002624_1,chatbot_extended,chatbot,0,0,1,0,0,Fat,Fitness,Fitness,,,,4,0,1,desktop,1,1,JPN,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
5249,res_00002624_2,chatbot_extended,chatbot,0,1,1,0,0,Fit,Fitness,Fitness,,,,4,0,0,desktop,1,0,JPN,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5250,res_00002625_1,chatbot_extended,chatbot,0,1,1,0,0,Female,Gender,Gender,,,,4,0,1,desktop,1,1,JPN,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0
5251,res_00002625_2,chatbot_extended,chatbot,0,0,1,0,0,Male,Gender,Gender,,,,4,0,0,desktop,1,0,JPN,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0
5252,res_00002626_1,chatbot_extended,chatbot,0,0,0,1,0,Male,Gender,Gender,,,,4,0,1,desktop,1,1,JPN,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
5253,res_00002626_2,chatbot_extended,chatbot,0,1,0,0,1,Female,Gender,Gender,,,,4,0,0,desktop,1,0,JPN,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
5254,res_00002627_1,chatbot_extended,chatbot,0,1,0,1,0,Female,Gender,Gender,,,,1,0,1,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5255,res_00002627_2,chatbot_extended,chatbot,0,0,0,0,1,Male,Gender,Gender,,,,1,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5256,res_00002628_1,chatbot_extended,chatbot,0,1,0,1,0,Old,Age,Age,,,,5,0,1,desktop,1,1,JPN,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5257,res_00002628_2,chatbot_extended,chatbot,0,0,0,0,0,Young,Age,Age,,,,5,0,0,desktop,1,0,JPN,2,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
5258,res_00002629_1,chatbot_extended,chatbot,0,0,0,1,0,Fat,Fitness,Fitness,,,,4,0,1,desktop,1,1,JPN,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
5259,res_00002629_2,chatbot_extended,chatbot,0,1,0,0,0,Fit,Fitness,Fitness,,,,4,0,0,desktop,1,0,JPN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
5260,res_00002630_1,chatbot_extended,chatbot,0,1,1,0,2,Less,Utilitarian,Utilitarian,,,,3,1,1,desktop,1,1,JPN,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5261,res_00002630_2,chatbot_extended,chatbot,0,0,1,0,1,More,Utilitarian,Utilitarian,,,,4,1,0,desktop,1,0,JPN,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0
5262,res_00002631_1,chatbot_extended,chatbot,0,1,1,0,2,Female,Gender,Gender,,,,3,0,1,desktop,1,1,JPN,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
5263,res_00002631_2,chatbot_extended,chatbot,0,0,1,0,1,Male,Gender,Gender,,,,3,0,0,desktop,1,0,JPN,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
5264,res_00002632_1,chatbot_extended,chatbot,0,0,1,0,0,Young,Age,Age,,,,4,0,1,desktop,1,1,JPN,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
5265,res_00002632_2,chatbot_extended,chatbot,0,1,1,0,0,Old,Age,Age,,,,4,0,0,desktop,1,0,JPN,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5266,res_00002633_1,chatbot_extended,chatbot,0,0,0,1,0,More,Utilitarian,Utilitarian,,,,5,1,1,desktop,1,1,JPN,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0
5267,res_00002633_2,chatbot_extended,chatbot,0,1,0,0,0,Less,Utilitarian,Utilitarian,,,,4,1,0,desktop,1,0,JPN,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
5268,res_00002634_1,chatbot_extended,chatbot,0,0,1,0,2,Female,Gender,Gender,,,,1,0,1,desktop,1,1,JPN,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5269,res_00002634_2,chatbot_extended,chatbot,0,1,1,0,1,Male,Gender,Gender,,,,1,0,0,desktop,1,0,JPN,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
