,ResponseID,ExtendedSessionID,UserID,ScenarioOrder,Intervention,PedPed,Barrier,CrossingSignal,AttributeLevel,ScenarioTypeStrict,ScenarioType,DefaultChoice,NonDefaultChoice,DefaultChoiceIsOmission,NumberOfCharacters,DiffNumberOFCharacters,Saved,Template,DescriptionShown,LeftHand,UserCountry3,Man,Woman,Pregnant,Stroller,OldMan,OldWoman,Boy,Girl,Homeless,LargeWoman,LargeMan,Criminal,MaleExecutive,FemaleExecutive,FemaleAthlete,MaleAthlete,FemaleDoctor,MaleDoctor,Dog,Cat
2467,res_00001233_2,chatbot_extended,chatbot,0,1,1,0,1,Old,Age,Age,,,,4,0,0,desktop,1,0,JPN,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2468,res_00001234_1,chatbot_extended,chatbot,0,0,1,0,0,Hoomans,Species,Species,,,,1,0,1,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2469,res_00001234_2,chatbot_extended,chatbot,0,1,1,0,0,Pets,Species,Species,,,,1,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2470,res_00001235_1,chatbot_extended,chatbot,0,1,0,1,0,Young,Age,Age,,,,5,0,0,desktop,1,1,JPN,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2471,res_00001235_2,chatbot_extended,chatbot,0,0,0,0,1,Old,Age,Age,,,,5,0,1,desktop,1,0,JPN,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2472,res_00001236_1,chatbot_extended,chatbot,0,0,0,1,0,Female,Gender,Gender,,,,1,0,1,desktop,1,1,JPN,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2473,res_00001236_2,chatbot_extended,chatbot,0,1,0,0,0,Male,Gender,Gender,,,,1,0,0,desktop,1,0,JPN,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2474,res_00001237_1,chatbot_extended,chatbot,0,0,0,1,0,Hoomans,Species,Species,,,,2,0,1,desktop,1,1,JPN,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2475,res_00001237_2,chatbot_extended,chatbot,0,1,0,0,1,Pets,Species,Species,,,,2,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2476,res_00001238_1,chatbot_extended,chatbot,0,1,0,1,0,Young,Age,Age,,,,1,0,1,desktop,1,1,JPN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2477,res_00001238_2,chatbot_extended,chatbot,0,0,0,0,2,Old,Age,Age,,,,1,0,0,desktop,1,0,JPN,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2478,res_00001239_1,chatbot_extended,chatbot,0,1,0,1,0,Fit,Fitness,Fitness,,,,5,0,0,desktop,1,1,JPN,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
2479,res_00001239_2,chatbot_extended,chatbot,0,0,0,0,1,Fat,Fitness,Fitness,,,,5,0,1,desktop,1,0,JPN,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2480,res_00001240_1,chatbot_extended,chatbot,0,0,1,0,2,Fat,Fitness,Fitness,,,,1,0,1,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2481,res_00001240_2,chatbot_extended,chatbot,0,1,1,0,1,Fit,Fitness,Fitness,,,,1,0,0,desktop,1,0,JPN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2482,res_00001241_1,chatbot_extended,chatbot,0,1,1,0,1,Hoomans,Species,Species,,,,2,0,1,desktop,1,1,JPN,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2483,res_00001241_2,chatbot_extended,chatbot,0,0,1,0,2,Pets,Species,Species,,,,2,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2484,res_00001242_1,chatbot_extended,chatbot,0,0,1,0,2,Fat,Fitness,Fitness,,,,3,0,1,desktop,1,1,JPN,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2485,res_00001242_2,chatbot_extended,chatbot,0,1,1,0,1,Fit,Fitness,Fitness,,,,3,0,0,desktop,1,0,JPN,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2486,res_00001243_1,chatbot_extended,chatbot,0,0,1,0,1,Low,Social Value,Social Value,,,,3,0,1,desktop,1,1,JPN,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2487,res_00001243_2,chatbot_extended,chatbot,0,1,1,0,2,High,Social Value,Social Value,,,,3,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
2488,res_00001244_1,chatbot_extended,chatbot,0,0,0,1,0,Hoomans,Species,Species,,,,4,0,1,desktop,1,1,JPN,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
2489,res_00001244_2,chatbot_extended,chatbot,0,1,0,0,0,Pets,Species,Species,,,,4,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
2490,res_00001245_1,chatbot_extended,chatbot,0,0,1,0,0,Female,Gender,Gender,,,,2,0,1,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2491,res_00001245_2,chatbot_extended,chatbot,0,1,1,0,0,Male,Gender,Gender,,,,2,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2492,res_00001246_1,chatbot_extended,chatbot,0,1,1,0,0,Young,Age,Age,,,,1,0,1,desktop,1,1,JPN,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2493,res_00001246_2,chatbot_extended,chatbot,0,0,1,0,0,Old,Age,Age,,,,1,0,0,desktop,1,0,JPN,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2494,res_00001247_1,chatbot_extended,chatbot,0,1,1,0,0,Female,Gender,Gender,,,,2,0,1,desktop,1,1,JPN,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2495,res_00001247_2,chatbot_extended,chatbot,0,0,1,0,0,Male,Gender,Gender,,,,2,0,0,desktop,1,0,JPN,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2496,res_00001248_1,chatbot_extended,chatbot,0,0,1,0,0,Low,Social Value,Social Value,,,,1,0,1,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2497,res_00001248_2,chatbot_extended,chatbot,0,1,1,0,0,High,Social Value,Social Value,,,,1,0,0,desktop,1,0,JPN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2498,res_00001249_1,chatbot_extended,chatbot,0,0,0,1,0,Young,Age,Age,,,,2,0,1,desktop,1,1,JPN,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2499,res_00001249_2,chatbot_extended,chatbot,0,1,0,0,0,Old,Age,Age,,,,2,0,0,desktop,1,0,JPN,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2500,res_00001250_1,chatbot_extended,chatbot,0,0,1,0,0,Fat,Fitness,Fitness,,,,3,0,0,desktop,1,1,JPN,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2501,res_00001250_2,chatbot_extended,chatbot,0,1,1,0,0,Fit,Fitness,Fitness,,,,3,0,1,desktop,1,0,JPN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2502,res_00001251_1,chatbot_extended,chatbot,0,1,0,1,0,More,Utilitarian,Utilitarian,,,,5,3,1,desktop,1,1,JPN,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
2503,res_00001251_2,chatbot_extended,chatbot,0,0,0,0,0,Less,Utilitarian,Utilitarian,,,,2,3,0,desktop,1,0,JPN,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2504,res_00001252_1,chatbot_extended,chatbot,0,0,1,0,2,Female,Gender,Gender,,,,2,0,1,desktop,1,1,JPN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2505,res_00001252_2,chatbot_extended,chatbot,0,1,1,0,1,Male,Gender,Gender,,,,2,0,0,desktop,1,0,JPN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2506,res_00001253_1,chatbot_extended,chatbot,0,1,1,0,0,Young,Age,Age,,,,1,0,1,desktop,1,1,JPN,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2507,res_00001253_2,chatbot_extended,chatbot,0,0,1,0,0,Old,Age,Age,,,,1,0,0,desktop,1,0,JPN,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2508,res_00001254_1,chatbot_extended,chatbot,0,1,0,1,0,Young,Age,Age,,,,5,0,0,desktop,1,1,JPN,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2509,res_00001254_2,chatbot_extended,chatbot,0,0,0,0,2,Old,Age,Age,,,,5,0,1,desktop,1,0,JPN,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2510,res_00001255_1,chatbot_extended,chatbot,0,1,1,0,1,Less,Utilitarian,Utilitarian,,,,4,1,1,desktop,1,1,JPN,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0
2511,res_00001255_2,chatbot_extended,chatbot,0,0,1,0,2,More,Utilitarian,Utilitarian,,,,5,1,0,desktop,1,0,JPN,1,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0
2512,res_00001256_1,chatbot_extended,chatbot,0,1,0,1,0,Less,Utilitarian,Utilitarian,,,,1,4,0,desktop,1,1,JPN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2513,res_00001256_2,chatbot_extended,chatbot,0,0,0,0,0,More,Utilitarian,Utilitarian,,,,5,4,1,desktop,1,0,JPN,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
2514,res_00001257_1,chatbot_extended,chatbot,0,0,0,1,0,Fit,Fitness,Fitness,,,,2,0,1,desktop,1,1,JPN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2515,res_00001257_2,chatbot_extended,chatbot,0,1,0,0,0,Fat,Fitness,Fitness,,,,2,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2516,res_00001258_1,chatbot_extended,chatbot,0,0,0,1,0,Old,Age,Age,,,,1,0,1,desktop,1,1,JPN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2517,res_00001258_2,chatbot_extended,chatbot,0,1,0,0,2,Young,Age,Age,,,,1,0,0,desktop,1,0,JPN,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2518,res_00001259_1,chatbot_extended,chatbot,0,0,1,0,1,Fat,Fitness,Fitness,,,,3,0,1,desktop,1,1,JPN,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2519,res_00001259_2,chatbot_extended,chatbot,0,1,1,0,2,Fit,Fitness,Fitness,,,,3,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
2520,res_00001260_1,chatbot_extended,chatbot,0,0,0,1,0,Male,Gender,Gender,,,,2,0,0,desktop,1,1,JPN,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2521,res_00001260_2,chatbot_extended,chatbot,0,1,0,0,0,Female,Gender,Gender,,,,2,0,1,desktop,1,0,JPN,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2522,res_00001261_1,chatbot_extended,chatbot,0,1,0,1,0,More,Utilitarian,Utilitarian,,,,5,4,1,desktop,1,1,JPN,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
2523,res_00001261_2,chatbot_extended,chatbot,0,0,0,0,0,Less,Utilitarian,Utilitarian,,,,1,4,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2524,res_00001262_1,chatbot_extended,chatbot,0,0,1,0,0,Hoomans,Species,Species,,,,4,0,1,desktop,1,1,JPN,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2525,res_00001262_2,chatbot_extended,chatbot,0,1,1,0,0,Pets,Species,Species,,,,4,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
2526,res_00001263_1,chatbot_extended,chatbot,0,0,0,1,0,Fat,Fitness,Fitness,,,,3,0,1,desktop,1,1,JPN,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2527,res_00001263_2,chatbot_extended,chatbot,0,1,0,0,1,Fit,Fitness,Fitness,,,,3,0,0,desktop,1,0,JPN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2528,res_00001264_1,chatbot_extended,chatbot,0,0,1,0,2,Young,Age,Age,,,,3,0,1,desktop,1,1,JPN,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
2529,res_00001264_2,chatbot_extended,chatbot,0,1,1,0,1,Old,Age,Age,,,,3,0,0,desktop,1,0,JPN,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2530,res_00001265_1,chatbot_extended,chatbot,0,0,0,1,0,Less,Utilitarian,Utilitarian,,,,2,2,1,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2531,res_00001265_2,chatbot_extended,chatbot,0,1,0,0,2,More,Utilitarian,Utilitarian,,,,4,2,0,desktop,1,0,JPN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
2532,res_00001266_1,chatbot_extended,chatbot,0,0,0,1,0,Pets,Species,Species,,,,4,0,1,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2533,res_00001266_2,chatbot_extended,chatbot,0,1,0,0,0,Hoomans,Species,Species,,,,4,0,0,desktop,1,0,JPN,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2534,res_00001267_1,chatbot_extended,chatbot,0,1,1,0,0,Hoomans,Species,Species,,,,2,0,1,desktop,1,1,JPN,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2535,res_00001267_2,chatbot_extended,chatbot,0,0,1,0,0,Pets,Species,Species,,,,2,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2536,res_00001268_1,chatbot_extended,chatbot,0,1,0,1,0,Low,Social Value,Social Value,,,,1,0,0,desktop,1,1,JPN,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2537,res_00001268_2,chatbot_extended,chatbot,0,0,0,0,0,High,Social Value,Social Value,,,,1,0,1,desktop,1,0,JPN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2538,res_00001269_1,chatbot_extended,chatbot,0,0,0,1,0,Young,Age,Age,,,,5,0,1,desktop,1,1,JPN,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
2539,res_00001269_2,chatbot_extended,chatbot,0,1,0,0,2,Old,Age,Age,,,,5,0,0,desktop,1,0,JPN,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2540,res_00001270_1,chatbot_extended,chatbot,0,0,0,1,0,Female,Gender,Gender,,,,4,0,1,desktop,1,1,JPN,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0
2541,res_00001270_2,chatbot_extended,chatbot,0,1,0,0,0,Male,Gender,Gender,,,,4,0,0,desktop,1,0,JPN,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
2542,res_00001271_1,chatbot_extended,chatbot,0,0,1,0,2,Fat,Fitness,Fitness,,,,2,0,1,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2543,res_00001271_2,chatbot_extended,chatbot,0,1,1,0,1,Fit,Fitness,Fitness,,,,2,0,0,desktop,1,0,JPN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2544,res_00001272_1,chatbot_extended,chatbot,0,1,1,0,0,Young,Age,Age,,,,5,0,1,desktop,1,1,JPN,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
2545,res_00001272_2,chatbot_extended,chatbot,0,0,1,0,0,Old,Age,Age,,,,5,0,0,desktop,1,0,JPN,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2546,res_00001273_1,chatbot_extended,chatbot,0,1,0,1,0,Less,Utilitarian,Utilitarian,,,,1,4,0,desktop,1,1,JPN,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2547,res_00001273_2,chatbot_extended,chatbot,0,0,0,0,1,More,Utilitarian,Utilitarian,,,,5,4,1,desktop,1,0,JPN,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0
2548,res_00001274_1,chatbot_extended,chatbot,0,0,1,0,0,Low,Social Value,Social Value,,,,3,0,1,desktop,1,1,JPN,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2549,res_00001274_2,chatbot_extended,chatbot,0,1,1,0,0,High,Social Value,Social Value,,,,3,0,0,desktop,1,0,JPN,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2550,res_00001275_1,chatbot_extended,chatbot,0,1,1,0,0,Hoomans,Species,Species,,,,2,0,1,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2551,res_00001275_2,chatbot_extended,chatbot,0,0,1,0,0,Pets,Species,Species,,,,2,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2552,res_00001276_1,chatbot_extended,chatbot,0,1,1,0,1,Female,Gender,Gender,,,,5,0,1,desktop,1,1,JPN,0,2,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2553,res_00001276_2,chatbot_extended,chatbot,0,0,1,0,2,Male,Gender,Gender,,,,5,0,0,desktop,1,0,JPN,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2554,res_00001277_1,chatbot_extended,chatbot,0,0,1,0,0,Less,Utilitarian,Utilitarian,,,,4,1,1,desktop,1,1,JPN,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
2555,res_00001277_2,chatbot_extended,chatbot,0,1,1,0,0,More,Utilitarian,Utilitarian,,,,5,1,0,desktop,1,0,JPN,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
2556,res_00001278_1,chatbot_extended,chatbot,0,1,0,1,0,More,Utilitarian,Utilitarian,,,,4,2,1,desktop,1,1,JPN,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2557,res_00001278_2,chatbot_extended,chatbot,0,0,0,0,0,Less,Utilitarian,Utilitarian,,,,2,2,0,desktop,1,0,JPN,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2558,res_00001279_1,chatbot_extended,chatbot,0,1,0,1,0,Low,Social Value,Social Value,,,,2,0,0,desktop,1,1,JPN,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2559,res_00001279_2,chatbot_extended,chatbot,0,0,0,0,2,High,Social Value,Social Value,,,,2,0,1,desktop,1,0,JPN,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2560,res_00001280_1,chatbot_extended,chatbot,0,1,1,0,0,Young,Age,Age,,,,5,0,1,desktop,1,1,JPN,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
2561,res_00001280_2,chatbot_extended,chatbot,0,0,1,0,0,Old,Age,Age,,,,5,0,0,desktop,1,0,JPN,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2562,res_00001281_1,chatbot_extended,chatbot,0,0,0,1,0,Low,Social Value,Social Value,,,,4,0,1,desktop,1,1,JPN,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2563,res_00001281_2,chatbot_extended,chatbot,0,1,0,0,1,High,Social Value,Social Value,,,,4,0,0,desktop,1,0,JPN,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
2564,res_00001282_1,chatbot_extended,chatbot,0,0,0,1,0,Hoomans,Species,Species,,,,1,0,1,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2565,res_00001282_2,chatbot_extended,chatbot,0,1,0,0,0,Pets,Species,Species,,,,1,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2566,res_00001283_1,chatbot_extended,chatbot,0,1,1,0,2,Young,Age,Age,,,,4,0,1,desktop,1,1,JPN,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
2567,res_00001283_2,chatbot_extended,chatbot,0,0,1,0,1,Old,Age,Age,,,,4,0,0,desktop,1,0,JPN,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2568,res_00001284_1,chatbot_extended,chatbot,0,0,1,0,0,Female,Gender,Gender,,,,4,0,1,desktop,1,1,JPN,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0
2569,res_00001284_2,chatbot_extended,chatbot,0,1,1,0,0,Male,Gender,Gender,,,,4,0,0,desktop,1,0,JPN,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0
2570,res_00001285_1,chatbot_extended,chatbot,0,1,0,1,0,Female,Gender,Gender,,,,4,0,0,desktop,1,1,JPN,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2571,res_00001285_2,chatbot_extended,chatbot,0,0,0,0,2,Male,Gender,Gender,,,,4,0,1,desktop,1,0,JPN,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2572,res_00001286_1,chatbot_extended,chatbot,0,1,1,0,2,Female,Gender,Gender,,,,4,0,1,desktop,1,1,JPN,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0
2573,res_00001286_2,chatbot_extended,chatbot,0,0,1,0,1,Male,Gender,Gender,,,,4,0,0,desktop,1,0,JPN,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0
2574,res_00001287_1,chatbot_extended,chatbot,0,0,0,1,0,Female,Gender,Gender,,,,1,0,1,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2575,res_00001287_2,chatbot_extended,chatbot,0,1,0,0,0,Male,Gender,Gender,,,,1,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2576,res_00001288_1,chatbot_extended,chatbot,0,1,1,0,0,Fat,Fitness,Fitness,,,,5,0,1,desktop,1,1,JPN,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0
2577,res_00001288_2,chatbot_extended,chatbot,0,0,1,0,0,Fit,Fitness,Fitness,,,,5,0,0,desktop,1,0,JPN,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2578,res_00001289_1,chatbot_extended,chatbot,0,1,1,0,2,Female,Gender,Gender,,,,1,0,1,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2579,res_00001289_2,chatbot_extended,chatbot,0,0,1,0,1,Male,Gender,Gender,,,,1,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2580,res_00001290_1,chatbot_extended,chatbot,0,0,1,0,1,Less,Utilitarian,Utilitarian,,,,4,1,0,desktop,1,1,JPN,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
2581,res_00001290_2,chatbot_extended,chatbot,0,1,1,0,2,More,Utilitarian,Utilitarian,,,,5,1,1,desktop,1,0,JPN,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
2582,res_00001291_1,chatbot_extended,chatbot,0,1,1,0,2,Less,Utilitarian,Utilitarian,,,,2,3,1,desktop,1,1,JPN,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2583,res_00001291_2,chatbot_extended,chatbot,0,0,1,0,1,More,Utilitarian,Utilitarian,,,,5,3,0,desktop,1,0,JPN,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
2584,res_00001292_1,chatbot_extended,chatbot,0,0,0,1,0,Less,Utilitarian,Utilitarian,,,,4,1,0,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1
2585,res_00001292_2,chatbot_extended,chatbot,0,1,0,0,0,More,Utilitarian,Utilitarian,,,,5,1,1,desktop,1,0,JPN,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1
2586,res_00001293_1,chatbot_extended,chatbot,0,1,0,1,0,Male,Gender,Gender,,,,1,0,1,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2587,res_00001293_2,chatbot_extended,chatbot,0,0,0,0,0,Female,Gender,Gender,,,,1,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2588,res_00001294_1,chatbot_extended,chatbot,0,1,1,0,0,Fat,Fitness,Fitness,,,,2,0,1,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2589,res_00001294_2,chatbot_extended,chatbot,0,0,1,0,0,Fit,Fitness,Fitness,,,,2,0,0,desktop,1,0,JPN,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2590,res_00001295_1,chatbot_extended,chatbot,0,0,1,0,1,Hoomans,Species,Species,,,,3,0,1,desktop,1,1,JPN,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2591,res_00001295_2,chatbot_extended,chatbot,0,1,1,0,2,Pets,Species,Species,,,,3,0,0,desktop,1,0,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
2592,res_00001296_1,chatbot_extended,chatbot,0,1,0,1,0,Pets,Species,Species,,,,3,0,1,desktop,1,1,JPN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
2593,res_00001296_2,chatbot_extended,chatbot,0,0,0,0,2,Hoomans,Species,Species,,,,3,0,0,desktop,1,0,JPN,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
2594,res_00001297_1,chatbot_extended,chatbot,0,1,1,0,1,Hoomans,Species,Species,,,,2,0,1,desktop,1,1,JPN,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
